studentid;emaildatum;anzahl_emails
31242327;02.05.2020;1
31231413;02.05.2020;1
31228302;07.05.2020;1
30568407;07.05.2020;1
31248009;07.05.2020;1
31248429;07.05.2020;1
31237410;07.05.2020;1
31261485;07.05.2020;1
31232964;08.05.2020;1
30352044;08.05.2020;1
31110417;08.05.2020;1
30893037;08.05.2020;2
31248465;08.05.2020;2
31251597;08.05.2020;1
31243653;08.05.2020;1
31255104;08.05.2020;1
31249023;08.05.2020;1
31235043;08.05.2020;1
30939876;08.05.2020;1
31250916;15.05.2020;1
31232001;15.05.2020;2
31210983;15.05.2020;1
31243242;08.05.2020;1
31241226;15.05.2020;1
31237629;08.05.2020;1
27901560;15.05.2020;1
31253802;15.05.2020;2
30349368;09.05.2020;1
31223559;09.05.2020;1
27723168;15.05.2020;1
28230408;09.05.2020;2
30404514;09.05.2020;1
31247847;09.05.2020;1
30922611;09.05.2020;1
31240146;15.05.2020;2
31238259;09.05.2020;2
31238676;09.05.2020;1
31146117;09.05.2020;1
31241523;15.05.2020;1
31044459;15.05.2020;1
30846741;15.05.2020;1
31229658;15.05.2020;1
31245051;09.05.2020;1
31262532;16.05.2020;1
28011228;16.05.2020;1
31245168;22.03.2020;2
31231131;28.03.2020;4
31248486;30.03.2020;4
30741207;31.03.2020;4
31256589;03.04.2020;6
30697848;10.04.2020;3
30948342;30.04.2020;3
31229811;07.05.2020;1
31261080;04.05.2020;11
31255293;21.05.2020;11
31247766;28.05.2020;6
30932238;22.05.2020;1
31241046;05.06.2020;2
27435384;29.05.2020;15
31251576;03.06.2020;5
31229541;05.06.2020;15
31217511;07.06.2020;4
31252872;07.06.2020;4
31245117;08.06.2020;5
31254567;09.06.2020;2
31232922;10.06.2020;15
31258248;13.06.2020;15
31231572;13.06.2020;5
31233885;13.06.2020;5
31255962;14.06.2020;5
31230285;16.06.2020;5
31260939;16.06.2020;5
31245375;18.06.2020;4
31257702;19.06.2020;15
31259571;23.06.2020;15
31241976;26.06.2020;5
31242786;26.06.2020;5
31111197;26.06.2020;15
31262193;04.07.2020;2
31003197;26.06.2020;5
31258503;27.06.2020;5
31242861;28.06.2020;5
31278567;28.06.2020;5
31232514;19.07.2020;5
27451404;22.07.2020;15
31243224;30.07.2020;2
31246569;03.08.2020;2
31255911;09.08.2020;3
31243224;23.08.2020;4
31235631;20.08.2020;2
31020732;05.09.2020;2
31264806;05.09.2020;1
31232277;07.09.2020;1
30578376;22.05.2020;7
31236357;21.10.2020;1
30716682;04.11.2020;1
30683913;06.11.2020;1
31237677;08.05.2020;3
31241031;17.12.2019;1
27155466;17.05.2020;1
31256790;01.11.2019;2
31229658;14.11.2020;2
31210530;20.11.2020;2
31252416;12.12.2020;1
31232100;14.12.2020;2
31243911;10.01.2021;1
27977892;09.01.2021;4
31261815;03.02.2021;1
30989646;13.01.2020;2
31111197;13.01.2020;1
31235313;13.01.2020;1
31255293;13.01.2020;1
31221450;20.01.2020;1
31249479;14.01.2020;1
30431325;20.01.2020;1
31230147;20.01.2020;2
30174189;20.01.2020;1
31065216;14.01.2020;1
31260783;14.01.2020;1
31242303;14.01.2020;1
30354540;20.01.2020;1
31260645;20.01.2020;1
31260645;14.01.2020;1
31240089;20.01.2020;1
31260234;20.01.2020;1
30487134;20.01.2020;1
31256907;20.01.2020;1
31247916;20.01.2020;1
31256355;15.01.2020;1
31250850;21.01.2020;1
31237152;21.01.2020;1
31242771;15.01.2020;1
27798648;15.01.2020;1
31245063;21.01.2020;1
31210911;15.01.2020;2
31232532;21.01.2020;1
31251393;21.01.2020;1
31231413;21.01.2020;1
31224105;21.01.2020;1
31222416;21.01.2020;1
31227081;15.01.2020;1
31242159;15.01.2020;1
31244391;21.01.2020;1
31250880;15.01.2020;1
30939447;21.01.2020;1
31195467;15.01.2020;1
31248183;21.01.2020;1
31224864;15.01.2020;1
31261662;15.01.2020;1
31236102;15.01.2020;1
31227366;15.01.2020;1
31244853;15.01.2020;1
31239024;22.01.2020;1
31262112;22.01.2020;1
31237152;15.01.2020;2
30421089;15.01.2020;1
31213359;22.01.2020;1
31257387;15.01.2020;1
31227081;22.01.2020;1
30936000;16.01.2020;1
31255080;22.01.2020;1
31259289;16.01.2020;1
30224022;22.01.2020;2
31234959;16.01.2020;3
31190430;22.01.2020;1
31242057;22.01.2020;1
31234959;22.01.2020;2
31247319;22.01.2020;1
31260822;16.01.2020;1
31234434;23.01.2020;1
28221327;23.01.2020;1
30224022;23.01.2020;1
31252419;23.01.2020;1
31007832;23.01.2020;1
31232421;16.01.2020;1
30227733;23.01.2020;1
31229436;16.01.2020;1
31238208;16.01.2020;1
31260591;23.01.2020;1
31241043;23.01.2020;1
31256073;23.01.2020;1
31242510;16.01.2020;1
31233537;23.01.2020;1
31247196;23.01.2020;1
31234614;16.01.2020;1
31260003;23.01.2020;1
31249050;23.01.2020;1
31229574;23.01.2020;1
31262580;17.01.2020;1
31239633;17.01.2020;1
31232391;17.01.2020;1
30606903;24.01.2020;1
31138281;17.01.2020;1
31248870;17.01.2020;1
31255884;17.01.2020;1
31206924;24.01.2020;1
31240269;17.01.2020;1
31051749;17.01.2020;2
31251258;24.01.2020;1
31253004;17.01.2020;1
31223091;24.01.2020;1
31252410;17.01.2020;1
31234368;17.01.2020;1
31232907;24.01.2020;1
31237152;24.01.2020;1
31256370;17.01.2020;1
31255308;17.01.2020;1
31249857;17.01.2020;1
31064118;17.01.2020;1
31232574;18.01.2020;1
31256331;18.01.2020;1
31222638;25.01.2020;1
31210809;18.01.2020;1
28145343;18.01.2020;1
30207045;25.01.2020;1
31224867;18.01.2020;1
31249458;25.01.2020;1
31246443;18.01.2020;1
31283004;18.01.2020;1
31218738;18.01.2020;1
31251435;18.01.2020;1
31258023;18.01.2020;1
31244832;26.01.2020;1
31257045;26.01.2020;1
31261626;26.01.2020;1
31248915;26.01.2020;3
31229292;18.01.2020;1
30735084;18.01.2020;1
31225251;26.01.2020;1
30241356;26.01.2020;1
31218486;18.01.2020;1
31246029;18.01.2020;1
31249620;19.01.2020;1
28170420;27.01.2020;1
31248468;27.01.2020;1
31259517;27.01.2020;2
31076538;19.01.2020;2
31231665;19.01.2020;1
31281750;19.01.2020;1
31256148;19.01.2020;1
31250880;19.01.2020;1
31239612;19.01.2020;1
31240107;19.01.2020;1
31235313;05.08.2020;1
31245507;05.08.2020;1
31229082;05.08.2020;2
30717417;05.08.2020;1
31241163;05.08.2020;1
31232358;06.08.2020;1
31240269;06.08.2020;1
30884904;30.07.2020;1
31230096;06.08.2020;6
31237677;31.07.2020;6
30680514;06.08.2020;1
31237821;31.07.2020;1
31217871;06.08.2020;1
31235310;31.07.2020;1
31238208;31.07.2020;4
31251993;31.07.2020;1
31239858;06.08.2020;1
31245732;06.08.2020;1
31229508;06.08.2020;1
31258542;06.08.2020;1
31229736;06.08.2020;1
31238844;06.08.2020;1
31245990;31.07.2020;2
31228296;31.07.2020;1
31221687;31.07.2020;1
27994734;06.08.2020;2
31237572;31.07.2020;1
31229046;31.07.2020;1
30558822;07.08.2020;1
31252419;07.08.2020;1
30837972;31.07.2020;1
30487134;07.08.2020;1
31248114;07.08.2020;1
31112202;07.08.2020;1
31236024;01.08.2020;1
31252872;01.08.2020;1
31243668;01.08.2020;1
31251960;01.08.2020;1
31237677;01.08.2020;2
31282923;07.08.2020;2
31241523;07.08.2020;1
31234368;01.08.2020;1
30212961;07.08.2020;2
31237890;07.08.2020;1
31241427;01.08.2020;2
31232100;07.08.2020;1
31243470;07.08.2020;2
31239186;07.08.2020;1
31254042;07.08.2020;1
31222647;07.08.2020;1
31233960;07.08.2020;1
31244106;08.08.2020;1
31218564;01.08.2020;1
31146981;08.08.2020;1
31221945;08.08.2020;1
31239672;02.08.2020;1
31008384;08.08.2020;1
31237794;08.08.2020;2
31225251;02.08.2020;1
28093434;02.08.2020;1
31252626;08.08.2020;1
31227330;08.08.2020;1
31238496;02.08.2020;1
30739008;02.08.2020;1
31256667;08.08.2020;1
30618747;02.08.2020;1
31252257;02.08.2020;1
31254126;02.08.2020;1
31232448;02.08.2020;1
31222068;08.08.2020;1
31224750;08.08.2020;1
31257090;08.08.2020;1
31238397;02.08.2020;2
31240908;08.08.2020;1
30975162;02.08.2020;1
31255848;02.08.2020;6
31255851;02.08.2020;1
31250184;08.08.2020;1
31237152;09.08.2020;2
31249584;09.08.2020;1
31251741;09.08.2020;1
31254267;03.08.2020;1
31245981;09.08.2020;1
31252563;09.08.2020;1
31261338;03.08.2020;1
31250190;09.08.2020;1
27496932;09.08.2020;1
31258344;09.08.2020;1
31224096;09.08.2020;1
31226496;09.08.2020;1
31227216;09.08.2020;6
31258176;04.08.2020;1
31261080;09.08.2020;2
31246440;04.08.2020;5
31223301;09.08.2020;1
31254894;04.08.2020;2
31248114;04.08.2020;1
27994734;04.08.2020;1
31209471;04.08.2020;5
31246440;10.08.2020;1
31255629;05.08.2020;1
31232064;05.08.2020;1
30352044;05.08.2020;1
31235307;10.08.2020;2
31218357;05.08.2020;1
31245990;05.08.2020;1
31139085;05.08.2020;3
31245435;05.08.2020;1
31246290;05.08.2020;1
31244817;11.08.2020;1
31260969;11.08.2020;2
30060699;05.08.2020;1
31224711;11.08.2020;1
31259739;11.08.2020;1
31240347;16.08.2020;3
31229037;17.08.2020;1
31228605;17.08.2020;1
31245234;11.08.2020;1
31206384;17.08.2020;1
30560868;11.08.2020;1
31252419;18.08.2020;1
31244271;11.08.2020;1
31241523;11.08.2020;1
31227543;11.08.2020;1
31243293;11.08.2020;1
31253742;18.08.2020;1
31239666;11.08.2020;1
31221609;11.08.2020;1
31139085;18.08.2020;5
31248114;12.08.2020;1
31241256;18.08.2020;1
31229703;12.08.2020;1
31224750;18.08.2020;1
31057152;19.08.2020;2
31262061;12.08.2020;1
31240908;19.08.2020;9
31242258;19.08.2020;1
31236873;19.08.2020;1
31255659;12.08.2020;1
31238634;19.08.2020;2
31250436;12.08.2020;1
31239036;12.08.2020;1
31232457;19.08.2020;1
30989646;19.08.2020;2
31020687;12.08.2020;1
31242246;19.08.2020;1
31233411;19.08.2020;1
31233450;19.08.2020;2
31259064;12.08.2020;1
30851823;12.08.2020;1
31255911;12.08.2020;1
31240899;19.08.2020;1
31253955;19.08.2020;1
31232340;19.08.2020;1
31237845;19.08.2020;1
31229037;19.08.2020;1
31250877;19.08.2020;1
31262493;19.08.2020;1
30980685;19.08.2020;1
27641451;19.08.2020;1
31255080;19.08.2020;1
31221549;13.08.2020;1
30638577;13.08.2020;1
31247292;13.08.2020;1
31151901;20.08.2020;1
31241052;13.08.2020;1
27430086;13.08.2020;1
31253973;13.08.2020;1
30384021;13.08.2020;1
31254708;13.08.2020;1
31234041;20.08.2020;1
31230225;13.08.2020;1
31253391;20.08.2020;1
31253460;20.08.2020;1
31239435;13.08.2020;1
31228893;13.08.2020;1
30833877;20.08.2020;15
31216242;20.08.2020;1
31044450;20.08.2020;1
31239480;20.08.2020;1
31252185;20.08.2020;1
31217847;14.08.2020;1
31229067;20.08.2020;1
31248816;14.08.2020;3
31232202;14.08.2020;1
30343506;14.08.2020;1
31240866;14.08.2020;1
31240140;20.08.2020;1
31179504;20.08.2020;1
31209948;21.08.2020;2
31255452;14.08.2020;15
31218564;21.08.2020;3
31237692;21.08.2020;2
31260090;21.08.2020;1
31257078;14.08.2020;1
31260813;14.08.2020;1
31240269;21.08.2020;4
31262100;21.08.2020;1
27675516;21.08.2020;1
31188183;21.08.2020;5
30784770;21.08.2020;1
30806802;15.08.2020;1
31252416;21.08.2020;1
31243224;21.08.2020;1
31223823;21.08.2020;1
31249479;15.08.2020;1
31239444;21.08.2020;1
31247766;21.08.2020;1
31252185;15.08.2020;1
31244349;22.08.2020;1
31233891;15.08.2020;3
31248930;15.08.2020;3
31236024;22.08.2020;1
31209387;22.08.2020;1
31251135;15.08.2020;2
31255728;22.08.2020;1
31251597;15.08.2020;1
31248294;22.08.2020;5
31239087;22.08.2020;1
31229418;22.08.2020;1
31203519;22.08.2020;1
31260090;16.08.2020;1
31228605;22.08.2020;1
31250178;22.08.2020;1
28109646;29.08.2020;1
31241265;29.08.2020;1
31229244;23.08.2020;5
31237794;23.08.2020;4
31244835;29.08.2020;1
30744945;23.08.2020;1
30191883;29.08.2020;1
31226172;29.08.2020;1
31090536;23.08.2020;1
31211586;23.08.2020;1
31236927;29.08.2020;1
31245966;29.08.2020;1
31222056;30.08.2020;2
31149501;30.08.2020;1
31245681;30.08.2020;1
31244814;23.08.2020;1
31228467;23.08.2020;1
30819084;30.08.2020;1
31231002;30.08.2020;1
30060699;30.08.2020;1
31241808;30.08.2020;4
31236801;24.08.2020;2
31258647;24.08.2020;1
31236537;24.08.2020;2
31241043;24.08.2020;1
31231470;30.08.2020;1
30212961;24.08.2020;1
31240908;24.08.2020;1
31237680;24.08.2020;3
30912156;31.08.2020;6
30858489;31.08.2020;1
31206009;31.08.2020;6
31228467;31.08.2020;2
31240269;25.08.2020;1
31237923;31.08.2020;1
31236633;25.08.2020;1
31237572;31.08.2020;1
31228218;25.08.2020;4
31245075;25.08.2020;2
31253238;01.09.2020;2
31224846;26.08.2020;1
27322869;01.09.2020;2
31238616;01.09.2020;15
31209471;26.08.2020;1
30972774;26.08.2020;1
31245990;26.08.2020;1
31223571;01.09.2020;1
31222575;01.09.2020;1
30975162;26.08.2020;1
31131393;26.08.2020;1
31237731;02.09.2020;1
31254072;02.09.2020;1
31253778;26.08.2020;1
31256928;26.08.2020;1
31248003;02.09.2020;1
31258989;02.09.2020;1
31254429;27.08.2020;1
31240998;27.08.2020;1
31237203;02.09.2020;1
31241367;02.09.2020;2
30854286;27.08.2020;1
31254567;27.08.2020;1
31044450;27.08.2020;2
31251549;02.09.2020;1
30341211;02.09.2020;1
31222371;02.09.2020;1
31276299;02.09.2020;1
31231617;02.09.2020;6
31250187;02.09.2020;1
31246896;02.09.2020;1
31240653;02.09.2020;1
31239804;02.09.2020;1
31245417;02.09.2020;1
28032048;28.08.2020;1
30975162;28.08.2020;1
31241214;03.09.2020;1
31236873;03.09.2020;1
31232802;03.09.2020;2
31227504;28.08.2020;1
31232676;03.09.2020;1
30719517;28.08.2020;1
31228257;03.09.2020;1
31163253;29.08.2020;2
31246542;04.09.2020;1
31238634;25.09.2020;1
30212493;25.09.2020;1
30616761;08.09.2020;1
31259436;25.09.2020;1
31231461;25.09.2020;2
30446415;08.09.2020;1
31040358;25.09.2020;1
31237359;08.09.2020;1
31246161;25.09.2020;1
31250184;08.09.2020;1
31238190;08.09.2020;1
31236060;26.09.2020;2
31246740;26.09.2020;6
31232937;26.09.2020;1
30854331;26.09.2020;1
31240797;09.09.2020;2
31238757;26.09.2020;1
31246611;26.09.2020;1
31235247;26.09.2020;1
31242585;09.09.2020;1
31233678;09.09.2020;1
31241523;26.09.2020;1
30977220;27.09.2020;1
31232307;27.09.2020;1
31223511;09.09.2020;1
31227102;04.09.2020;1
31247004;04.09.2020;1
31242009;04.09.2020;1
31258791;10.09.2020;1
31224240;04.09.2020;1
31237890;10.09.2020;1
31240845;04.09.2020;1
31237782;10.09.2020;1
31259436;04.09.2020;6
31260651;04.09.2020;1
31240797;10.09.2020;1
31246443;10.09.2020;1
31239288;10.09.2020;1
30993180;10.09.2020;2
31277382;10.09.2020;1
31235631;10.09.2020;1
27658956;05.09.2020;1
31256328;05.09.2020;1
31250613;11.09.2020;1
31248423;11.09.2020;4
30985269;05.09.2020;1
31224564;05.09.2020;1
31240626;05.09.2020;4
31257078;11.09.2020;1
31237203;05.09.2020;4
31237152;05.09.2020;1
31233156;11.09.2020;1
31232187;06.09.2020;5
31223511;12.09.2020;1
31243461;06.09.2020;1
31228857;12.09.2020;1
31254981;07.09.2020;1
31239525;12.09.2020;1
30238398;12.09.2020;2
31251741;07.09.2020;1
31242429;07.09.2020;1
31239063;13.09.2020;1
31248024;07.09.2020;1
31250613;13.09.2020;1
30953406;13.09.2020;1
31245651;14.09.2020;1
31234428;14.09.2020;1
31214124;15.09.2020;1
31250739;15.09.2020;2
31210983;15.09.2020;1
30832899;17.10.2020;2
31239546;15.09.2020;1
31229292;17.10.2020;1
31248354;17.10.2020;1
31218171;16.09.2020;1
31238856;17.10.2020;1
31238067;16.09.2020;1
31233450;16.09.2020;1
31146069;17.10.2020;1
31229658;17.10.2020;1
31235880;16.09.2020;1
31238961;17.10.2020;2
31234929;16.09.2020;4
31238499;18.10.2020;15
31241256;18.10.2020;1
31216389;18.10.2020;1
31235340;18.10.2020;1
31131393;18.10.2020;1
31256760;18.10.2020;1
31214088;16.09.2020;1
31237359;18.10.2020;1
31235349;16.09.2020;1
31064118;16.09.2020;1
31255728;18.10.2020;1
31252416;17.09.2020;1
31254294;18.10.2020;1
31257258;17.09.2020;1
31258050;17.09.2020;1
31243884;18.10.2020;2
31247265;17.09.2020;1
31240653;17.09.2020;1
31248957;19.10.2020;1
31057152;17.09.2020;1
30638577;18.09.2020;2
31205301;18.09.2020;1
31237776;20.10.2020;1
31217871;20.10.2020;5
31250715;20.10.2020;2
31243185;20.10.2020;1
31251597;18.09.2020;1
30341211;20.10.2020;2
31179090;18.09.2020;1
31235424;18.09.2020;2
30279810;18.09.2020;1
31223823;18.09.2020;1
31238799;21.10.2020;1
31228467;18.09.2020;1
31239009;19.09.2020;1
31124889;19.09.2020;2
30993180;21.10.2020;1
27322869;21.10.2020;1
31109409;21.10.2020;1
31251696;19.09.2020;2
31253079;19.09.2020;1
31245990;21.10.2020;1
31238271;21.10.2020;1
31238769;19.09.2020;1
31214088;21.10.2020;1
30822348;19.09.2020;1
31234434;19.09.2020;1
31233030;21.10.2020;2
28063863;22.10.2020;1
31235523;22.10.2020;1
30885660;22.10.2020;1
31236687;20.09.2020;1
31229391;22.10.2020;1
31234167;22.10.2020;5
31243224;22.10.2020;1
31250289;22.10.2020;2
31237272;20.09.2020;1
27991557;20.09.2020;1
31228566;22.10.2020;1
31253376;22.10.2020;1
30744507;20.09.2020;1
31227564;21.09.2020;1
31201311;21.09.2020;1
31163595;26.03.2020;2
31154562;26.03.2020;1
31139085;27.01.2020;1
31232892;26.03.2020;1
31229508;26.03.2020;1
31109409;27.01.2020;1
31227519;28.01.2020;1
31255884;28.01.2020;1
31253754;28.01.2020;1
27486669;28.01.2020;1
31251738;29.01.2020;1
31245507;29.01.2020;1
31139085;29.01.2020;1
31257090;29.01.2020;1
31227567;26.03.2020;1
31222815;29.01.2020;2
31240539;29.01.2020;2
31242915;29.01.2020;1
31252008;29.01.2020;2
31256724;26.03.2020;1
31243224;29.01.2020;1
31226412;26.03.2020;1
31253955;26.03.2020;1
31259985;26.03.2020;1
31242117;26.03.2020;1
31236897;30.01.2020;1
31235445;26.03.2020;1
31242915;30.01.2020;1
31238982;30.01.2020;1
31259997;30.01.2020;1
31256010;27.03.2020;1
31229211;30.01.2020;1
31232922;30.01.2020;1
31007832;27.03.2020;1
31248459;30.01.2020;1
31229241;30.01.2020;1
31241349;30.01.2020;1
31249017;27.03.2020;1
31165077;27.03.2020;1
31234830;27.03.2020;2
31230918;27.03.2020;1
31235964;27.03.2020;1
31241565;27.03.2020;1
30638973;31.01.2020;1
30468378;31.01.2020;1
30833877;31.01.2020;1
31248294;31.01.2020;2
31261662;31.01.2020;1
31237461;27.03.2020;1
31258512;31.01.2020;1
31234461;27.03.2020;1
31245990;27.03.2020;1
31241307;27.03.2020;1
31259100;31.01.2020;1
31228602;01.02.2020;1
28015575;01.02.2020;15
31253376;28.03.2020;2
31250673;28.03.2020;2
31231587;01.02.2020;1
31136100;01.02.2020;1
31227591;01.02.2020;1
31261620;28.03.2020;1
31245978;28.03.2020;1
31256853;01.02.2020;1
31246035;28.03.2020;1
31248435;28.03.2020;1
27365322;01.02.2020;1
31251741;01.02.2020;2
31246305;01.02.2020;1
31237023;01.02.2020;1
30805350;01.02.2020;1
31256571;01.02.2020;1
31260780;01.02.2020;2
31231665;01.02.2020;1
30574392;01.02.2020;1
30617463;28.03.2020;1
30884904;01.02.2020;1
30356136;28.03.2020;1
30578376;28.03.2020;1
30094335;02.02.2020;1
31245678;02.02.2020;2
31255329;28.03.2020;1
31259034;28.03.2020;2
31245744;02.02.2020;1
31195344;28.03.2020;1
31234692;28.03.2020;1
31247928;02.02.2020;1
31234368;02.02.2020;1
31245252;28.03.2020;2
31254348;02.02.2020;1
31259220;02.02.2020;1
31193523;02.02.2020;1
31226412;02.02.2020;1
31235607;02.02.2020;1
31238586;29.03.2020;1
31215126;29.03.2020;1
31223064;02.02.2020;1
31255563;02.02.2020;2
31231419;03.02.2020;1
27723168;03.02.2020;1
31255797;03.02.2020;1
31240494;03.02.2020;1
31246368;03.02.2020;1
30712794;29.03.2020;3
30174189;03.02.2020;1
31207464;29.03.2020;1
31111197;29.03.2020;1
31040358;03.02.2020;1
27958020;29.03.2020;1
30525201;29.03.2020;3
31245981;29.03.2020;1
31238961;29.03.2020;1
31233420;29.03.2020;1
31166832;30.03.2020;1
31238577;30.03.2020;1
31238145;30.03.2020;1
31262571;30.03.2020;1
31230243;30.03.2020;1
31224738;30.03.2020;1
31235130;30.03.2020;1
31256574;01.04.2020;1
31258746;01.04.2020;1
31221687;01.04.2020;1
31241688;31.03.2020;1
31249458;31.03.2020;1
31169940;01.04.2020;1
30819084;01.04.2020;2
31248441;01.04.2020;1
30568407;01.04.2020;1
30207045;01.04.2020;1
30638577;01.04.2020;2
30540852;31.03.2020;1
31059039;02.04.2020;1
31106547;01.04.2020;1
31222869;02.04.2020;1
31246290;01.04.2020;1
31259289;01.04.2020;1
27434208;01.04.2020;1
31238043;02.04.2020;1
31238958;02.04.2020;1
31237152;02.04.2020;1
31223946;01.04.2020;1
31247046;02.04.2020;1
31233303;02.04.2020;1
31253721;03.04.2020;1
31040358;03.04.2020;1
30294837;03.04.2020;1
31258923;03.04.2020;1
31248003;03.04.2020;1
31238856;03.04.2020;1
31247502;03.04.2020;1
31237410;03.04.2020;1
30404514;03.04.2020;1
31235007;03.04.2020;1
31237011;07.04.2020;1
31122495;07.04.2020;2
30840198;03.04.2020;1
31235133;08.04.2020;1
31249479;08.04.2020;1
31260591;04.04.2020;2
31233330;08.04.2020;1
27451404;08.04.2020;1
31244691;08.04.2020;1
31259985;08.04.2020;1
30263676;08.04.2020;1
31238961;08.04.2020;1
30294837;08.04.2020;1
31255911;04.04.2020;1
31260234;04.04.2020;1
31252761;08.04.2020;1
31257012;04.04.2020;1
31223406;08.04.2020;1
30839070;04.04.2020;1
31259289;08.04.2020;2
31237431;08.04.2020;2
31222542;08.04.2020;1
31221843;08.04.2020;1
31259505;08.04.2020;1
31206468;08.04.2020;1
31239096;08.04.2020;1
31257495;08.04.2020;1
31246341;08.04.2020;1
31252536;08.04.2020;1
